Conn Time., Send Time, Recv Time,,,,,
0.3271,0.0534,1.0301,,,,,
0.2608,0.0344,0.9822,,,,,
0.2594,0.0349,0.9029,,,,,
0.2535,0.0352,0.8919,,,,,
0.2467,0.0343,0.9303,,,,,
0.2717,0.0451,0.9365,,,,,
0.2632,0.0166,1.4349,,,,,
0.2724,0.0357,1.2356,,,,,
0.2431,0.0128,1.087,,,,,
0.2361,0.0125,1.2284,,,,,
0.3521,0.019,1.2524,,,,,
0.2906,0.0169,1.0566,,,,,
0.3043,0.0364,1.1277,,,,,
0.2793,0.036,1.0626,,,,,
0.3559,0.0533,1.1726,,,,,
0.3947,0.0481,1.3757,,,,,
0.3639,0.0456,1.2686,,,,,
0.3015,0.0156,1.1153,,,,,
0.2573,0.0198,1.1629,,,,,
0.3157,0.0219,1.1284,,,,,
0.2816,0.038,1.1544,,,,,
0.2534,0.0363,1.0429,,,,,
0.2417,0.0347,0.9899,,,,,
0.3232,0.0483,1.1682,,,,,
0.3102,0.0173,1.3353,,,,,
0.2354,0.0367,0.9464,,,,,
0.2157,0.0131,0.9883,,,,,
0.2212,0.0385,1.0342,,,,,
0.2296,0.034,1.0008,,,,,
0.2249,0.0338,1.035,,,,,
0.3275,0.0372,1.0685,,,,,
0.2628,0.0168,1.0289,,,,,
0.4297,0.0436,1.1707,,,,,
0.2963,0.0161,1.5219,,,,,
0.2429,0.0135,0.993,,,,,
0.214,0.0125,0.9773,,,,,
0.2103,0.0124,0.9995,,,,,
0.2202,0.0119,0.9911,,,,,
0.2075,0.0122,0.9899,,,,,
0.205,0.012,0.9825,,,,,
0.2876,0.0346,1.286,,,,,
0.2844,0.0369,1.305,,,,,
0.3864,0.0283,1.8231,,,,,
0.2725,0.0347,1.329,,,,,
0.2347,0.0137,0.9962,,,,,
0.2128,0.0126,1.2631,,,,,
0.2205,0.0124,0.9904,,,,,
0.211,0.0127,1.0112,,,,,
0.2251,0.0336,0.9457,,,,,
0.2448,0.0441,1.0461,,,,,
0.4327,0.0476,1.7712,,,,,
0.5941,0.039,1.0814,,,,,
0.2318,0.0334,1.0727,,,,,
0.2213,0.0424,0.9667,,,,,
0.2609,0.0339,0.9895,,,,,
0.2202,0.033,0.923,,,,,
0.2081,0.0122,0.9765,,,,,
0.216,0.0117,0.9579,,,,,
0.2346,0.0126,0.9579,,,,,
0.4393,0.046,0.9686,,,,,
0.4617,0.0387,1.3071,,,,,
0.3436,0.0388,1.2462,,,,,
0.3662,0.0398,1.1587,,,,,
0.2916,0.0372,1.3711,,,,,
0.3019,0.0176,1.1979,,,,,
0.3376,0.0178,1.2346,,,,,
0.3084,0.0161,1.147,,,,,
0.3247,0.0609,2.7326,,,,,
0.5831,0.0495,1.4967,,,,,
0.37,0.0185,1.2568,,,,,
0.2589,0.0152,1.0485,,,,,
0.2277,0.0135,1.0526,,,,,
0.2299,0.034,1.0621,,,,,
0.2823,0.0363,1.1127,,,,,
0.3436,0.0384,1.3475,,,,,
0.5154,0.0541,1.6196,,,,,
0.2672,0.0147,1.1093,,,,,
0.2629,0.016,1.237,,,,,
0.2462,0.015,1.0922,,,,,
0.2175,0.0129,1.0993,,,,,
0.2493,0.0347,1.056,,,,,
0.2319,0.0346,1.2018,,,,,
0.25,0.0347,1.0964,,,,,
0.2674,0.1013,1.3811,,,,,
0.3143,0.0169,1.097,,,,,
0.2209,0.013,1.0626,,,,,
0.2117,0.0126,1.0833,,,,,
0.2234,0.0177,0.9985,,,,,
0.2287,0.0328,0.9197,,,,,
0.2234,0.0335,1.0166,,,,,
0.2228,0.0333,0.9291,,,,,
0.2485,0.0423,0.9059,,,,,
0.2574,0.0264,1.0508,,,,,
0.25,0.0146,1.0891,,,,,
0.3601,0.0146,1.0171,,,,,
0.2095,0.0128,0.9726,,,,,
0.236,0.0336,0.9581,,,,,
0.2681,0.0432,1.3181,,,,,
0.2737,0.0496,1.0439,,,,,
0.2626,0.0436,1.2407,,,,,
0.2459,0.0344,0.9446,,,,,
0.2337,0.0333,1.0679,,,,,
0.2986,0.0364,1.211,,,,,
0.2599,0.0344,0.9801,,,,,
0.2193,0.0133,0.979,,,,,
0.2221,0.0137,1.0105,,,,,
0.222,0.013,0.9962,,,,,
0.2116,0.0125,0.9705,,,,,
0.2745,0.0337,1.1756,,,,,
0.2943,0.044,1.0635,,,,,
0.2395,0.0379,0.9296,,,,,
0.2273,0.0329,1.0886,,,,,
0.4414,0.0549,1.297,,,,,
0.2684,0.0151,1.015,,,,,
0.2658,0.013,0.9767,,,,,
0.2109,0.0123,0.9706,,,,,
0.2085,0.0123,1.0931,,,,,
0.2169,0.0121,1.1853,,,,,
0.227,0.0134,1.1014,,,,,
0.2998,0.0496,1.0334,,,,,
0.2998,0.0441,1.1069,,,,,
0.3021,0.1018,1.1677,,,,,
0.2497,0.035,0.929,,,,,
0.2255,0.0336,0.9718,,,,,
0.2171,0.0124,0.9698,,,,,
0.2132,0.0124,1.0158,,,,,
0.2288,0.0128,1.072,,,,,
0.239,0.0139,1.007,,,,,
0.2223,0.0335,0.9186,,,,,
0.2363,0.0335,0.8957,,,,,
0.3629,0.0573,1.2951,,,,,
0.5526,0.0397,1.1729,,,,,
0.4226,0.034,0.9299,,,,,
0.2283,0.0338,0.8936,,,,,
0.2501,0.0346,0.9302,,,,,
0.2268,0.0335,0.9205,,,,,
0.2183,0.0122,1.0847,,,,,
0.2078,0.0122,0.9603,,,,,
0.2182,0.0117,1.2343,,,,,
0.2411,0.0124,1.1062,,,,,
0.2916,0.036,1.0663,,,,,
0.3153,0.058,1.0557,,,,,
0.2777,0.036,1.5716,,,,,
0.2452,0.0348,0.9168,,,,,
0.2122,0.0125,1.005,,,,,
0.2172,0.0124,0.9994,,,,,
0.2884,0.0125,0.9886,,,,,
0.2057,0.0118,0.9726,,,,,
0.2234,0.0334,1.072,,,,,
0.3523,0.0522,1.262,,,,,
0.3099,0.0369,1.0769,,,,,
0.351,0.0384,1.1365,,,,,
0.3024,0.0477,1.021,,,,,
0.2324,0.014,0.9998,,,,,
0.2255,0.0141,1.0359,,,,,
0.2467,0.014,1.0787,,,,,
0.2318,0.0351,1.2911,,,,,
0.2706,0.0175,1.0205,,,,,
0.3881,0.0509,1.6841,,,,,
0.3728,0.0386,1.0662,,,,,
0.3033,0.014,1.1581,,,,,
0.3887,0.0218,1.1257,,,,,
0.2304,0.0138,0.9927,,,,,
0.2099,0.0125,0.9702,,,,,
0.2182,0.0124,0.9633,,,,,
0.2343,0.0218,1.063,,,,,
0.2062,0.012,0.9881,,,,,
0.3311,0.0386,1.1296,,,,,
0.4921,0.0377,0.8144,,,,,
0.2687,0.0424,0.9448,,,,,
0.3207,0.0429,0.9223,,,,,
0.2221,0.033,1.0863,,,,,
0.3222,0.0206,1.0557,,,,,
0.2414,0.0345,1.1266,,,,,
0.2542,0.0325,1.2897,,,,,
0.2418,0.0331,0.9441,,,,,
0.5269,0.0492,1.3843,,,,,
0.3452,0.0385,1.0277,,,,,
0.249,0.0878,0.978,,,,,
0.2332,0.0138,0.9875,,,,,
0.2248,0.0131,0.9687,,,,,
0.2095,0.0122,1.0946,,,,,
0.3045,0.113,0.9957,,,,,
0.2603,0.0348,1.1144,,,,,
0.2374,0.0338,0.91,,,,,
0.2387,0.0331,1.0519,,,,,
0.2854,0.0368,1.0728,,,,,
0.2393,0.0195,0.9928,,,,,
0.216,0.0126,0.9949,,,,,
0.2304,0.0126,0.9956,,,,,
0.2154,0.0125,0.9652,,,,,
0.2155,0.0123,0.9616,,,,,
0.2084,0.0122,1.2668,,,,,
0.2368,0.0133,1.0314,,,,,
0.2149,0.0128,0.9746,,,,,
0.4233,0.0499,1.2709,,,,,
0.4855,0.0372,1.1058,,,,,
0.2633,0.0342,0.945,,,,,
0.2284,0.0335,0.9924,,,,,
0.2073,0.0137,0.9842,,,,,
0.2075,0.0124,0.9975,,,,,
0.2071,0.0122,0.9876,,,,,
0.2057,0.0119,0.9906,,,,,
0.2213,0.0328,0.9229,,,,,
0.4092,0.0504,1.1566,,,,,
0.4353,0.0574,1.4536,,,,,
0.4863,0.0398,0.9522,,,,,
0.2598,0.0132,1.0754,,,,,
0.2123,0.0127,0.9942,,,,,
0.2103,0.017,1.124,,,,,
0.2307,0.0123,1.235,,,,,
0.2269,0.036,1.0173,,,,,
0.2203,0.0333,0.9168,,,,,
0.2432,0.0323,0.9463,,,,,
0.3946,0.0393,1.176,,,,,
0.2836,0.0152,1.0898,,,,,
0.2272,0.0144,0.9856,,,,,
0.2101,0.0122,0.9574,,,,,
0.2148,0.0129,0.9846,,,,,
0.2262,0.0339,0.9264,,,,,
0.2309,0.0331,0.9279,,,,,
0.2191,0.033,0.9274,,,,,
0.2413,0.0417,0.9117,,,,,
0.2653,0.032,1.024,,,,,
0.3016,0.026,1.4701,,,,,
0.595,0.042,1.5968,,,,,
0.4174,0.0383,1.3685,,,,,
0.2339,0.0134,1.1922,,,,,
0.3395,0.0174,1.3009,,,,,
0.2752,0.0156,1.0882,,,,,
0.2404,0.0177,0.9872,,,,,
0.2435,0.0342,1.511,,,,,
0.3096,0.0369,1.0824,,,,,
0.2594,0.0351,0.936,,,,,
0.3968,0.0384,0.9827,,,,,
0.2236,0.0134,1.0808,,,,,
0.2397,0.0123,0.9948,,,,,
0.2152,0.0122,0.9747,,,,,
0.2072,0.0124,1.0545,,,,,
0.2061,0.0118,0.99,,,,,
0.2038,0.0139,0.9659,,,,,
0.3905,0.0453,0.9361,,,,,
0.2845,0.014,1.1452,,,,,
0.4232,0.0356,1.0219,,,,,
0.2323,0.0337,0.9777,,,,,
0.4587,0.0519,1.2451,,,,,
0.3101,0.037,1.0168,,,,,
0.2193,0.0134,1.0423,,,,,
0.212,0.0124,1.1182,,,,,
0.2282,0.0128,1.2112,,,,,
0.212,0.2412,0.9574,,,,,
0.5939,0.1529,0.9572,,,,,
0.2743,0.0347,1.1132,,,,,
0.3191,0.0338,0.9569,,,,,
0.2239,0.0334,0.9298,,,,,
0.2226,0.0348,1.3993,,,,,
0.3951,0.0199,1.4096,,,,,
0.3724,0.0378,1.2205,,,,,
0.3821,0.0408,1.2017,,,,,
0.3639,0.0465,1.2362,,,,,
0.2672,0.0211,1.1354,,,,,
0.2459,0.0138,1,,,,,
0.2142,0.0126,1.0822,,,,,
0.226,0.0337,0.9357,,,,,
0.2345,0.0334,0.9987,,,,,
0.315,0.051,1.1446,,,,,
0.2882,0.0477,1.0881,,,,,
0.2593,0.0369,1.2865,,,,,
0.4047,0.0574,1.3882,,,,,
0.4649,0.0168,1.1173,,,,,
0.2152,0.0126,0.9695,,,,,
0.2242,0.0126,1.1317,,,,,
0.2164,0.0128,1.0029,,,,,
0.222,0.0132,0.9821,,,,,
0.2188,0.0127,0.9537,,,,,
0.2311,0.032,0.9987,,,,,
0.2516,0.0344,1.022,,,,,
0.3231,0.0374,1.5427,,,,,
0.6612,0.0393,0.9461,,,,,
0.2184,0.0135,1.0865,,,,,
0.2356,0.0133,0.9648,,,,,
0.2084,0.0121,0.9614,,,,,
0.2442,0.0212,1.0175,,,,,
0.2256,0.0413,0.9233,,,,,
0.2249,0.0332,0.9286,,,,,
0.2534,0.0161,1.8903,,,,,
0.5776,0.0579,2.2967,,,,,
0.4672,0.0525,1.0584,,,,,
0.3408,0.0499,0.9674,,,,,
0.5002,0.1111,0.8359,,,,,
0.2515,0.034,1.0197,,,,,
0.2149,0.0131,1.0559,,,,,
0.2118,0.0127,0.993,,,,,
0.2073,0.0122,1.134,,,,,
0.3416,0.0148,1.6139,,,,,
0.583,0.0537,1.3648,,,,,
0.4408,0.0388,1.2448,,,,,
0.2931,0.0378,1.2347,,,,,
0.2897,0.0379,0.9903,,,,,
0.2316,0.014,1.2405,,,,,
0.2709,0.0206,1.6059,,,,,
0.2371,0.0134,1.5036,,,,,
0.4321,0.0465,1.2698,,,,,
0.3337,0.0164,1.4562,,,,,
0.2303,0.0136,1.0094,,,,,
0.2187,0.0125,0.9635,,,,,
0.2103,0.0144,0.9584,,,,,
0.2246,0.0335,1.0757,,,,,
0.2903,0.0363,0.9301,,,,,
0.2267,0.0339,1.0181,,,,,
0.2301,0.0338,1.3798,,,,,
0.4864,0.0194,1.2969,,,,,
0.2664,0.0151,0.9842,,,,,
0.296,0.015,1.1205,,,,,
0.2372,0.0152,1.1489,,,,,
0.241,0.034,0.9507,,,,,
0.2369,0.0419,0.9447,,,,,
0.2294,0.0341,1.0856,,,,,
0.2247,0.0333,1.0656,,,,,
0.2285,0.0339,0.9753,,,,,
0.2695,0.05,1.1054,,,,,
0.2574,0.0428,0.938,,,,,
0.2495,0.0424,1.035,,,,,
0.2096,0.0213,1.0139,,,,,
0.3542,0.0481,1.4271,,,,,
0.2357,0.014,1.029,,,,,
0.2492,0.0127,0.9749,,,,,
0.2284,0.0335,0.9264,,,,,
0.2384,0.0408,1.0148,,,,,
0.3355,0.0508,1.1061,,,,,
0.4379,0.0367,1.016,,,,,
0.2189,0.0132,1.0096,,,,,
0.2285,0.0128,0.9908,,,,,
0.2099,0.0123,0.9782,,,,,
0.2141,0.0122,1.048,,,,,
0.2767,0.0357,0.945,,,,,
0.2592,0.0417,1.1247,,,,,
0.2318,0.0341,1.0078,,,,,
0.2437,0.0334,1.0823,,,,,
0.3395,0.0469,1.2688,,,,,
0.2954,0.0162,1.1349,,,,,
0.2156,0.0127,1.2219,,,,,
0.2232,0.0135,1.2545,,,,,
0.2459,0.04,0.9357,,,,,
0.2288,0.0339,0.9878,,,,,
0.3829,0.0397,1.9168,,,,,
0.396,0.0403,1.5616,,,,,
0.5541,0.0415,1.3243,,,,,
0.2831,0.0149,1.0805,,,,,
0.2305,0.0133,1.0467,,,,,
0.2218,0.0132,1.0654,,,,,
0.2158,0.0124,0.988,,,,,
0.2095,0.0125,0.9836,,,,,
0.2327,0.0218,1.0742,,,,,
0.2699,0.0201,1.1724,,,,,
0.2675,0.0434,1.0951,,,,,
0.3383,0.0524,1.166,,,,,
0.3214,0.0414,1.031,,,,,
0.3527,0.035,0.9135,,,,,
0.2242,0.0129,0.9538,,,,,
0.2089,0.0123,1.1933,,,,,
0.2363,0.0213,0.9911,,,,,
0.2169,0.0121,0.982,,,,,
0.2227,0.0335,1.0088,,,,,
0.2428,0.0414,1.0617,,,,,
0.4643,0.055,1.548,,,,,
0.3443,0.0384,1.0203,,,,,
0.2466,0.0343,0.9429,,,,,
0.2388,0.0339,0.9343,,,,,
0.2256,0.0335,0.9151,,,,,
0.2464,0.0422,0.9152,,,,,
0.2314,0.0125,1.0188,,,,,
0.2202,0.0128,0.9831,,,,,
0.2068,0.0121,0.9728,,,,,
0.2041,0.0121,1.0235,,,,,
0.3406,0.0547,1.3476,,,,,
0.3054,0.0364,1.105,,,,,
0.2447,0.0342,0.9533,,,,,
0.2296,0.0335,1.2421,,,,,
0.2393,0.0135,1.0109,,,,,
0.2122,0.0122,0.9849,,,,,
0.2342,0.0116,1.0089,,,,,
0.2111,0.0123,1.068,,,,,
0.2038,0.0119,1.0541,,,,,
0.3968,0.014,1.7595,,,,,
0.3383,0.0245,1.1897,,,,,
0.2413,0.0142,1.0392,,,,,
0.2411,0.0338,1.0212,,,,,
0.2245,0.0336,1.0188,,,,,
0.2212,0.0333,0.9196,,,,,
0.2208,0.0331,0.9267,,,,,
0.241,0.0214,1.017,,,,,
0.2078,0.0122,1.0608,,,,,
0.2108,0.0127,1.0167,,,,,
0.2684,0.0165,1.0861,,,,,
0.2519,0.0352,1.0615,,,,,
0.2383,0.0333,1.4415,,,,,
0.2697,0.0157,1.2005,,,,,
0.2459,0.0355,1.0904,,,,,
0.2283,0.0127,1.0234,,,,,
0.2228,0.0129,1.0925,,,,,
0.2462,0.0137,0.9962,,,,,
0.2102,0.0132,0.9887,,,,,
0.2716,0.0354,1.2013,,,,,
0.2856,0.0359,0.9676,,,,,
0.2401,0.0333,0.9112,,,,,
0.2226,0.0348,1.0618,,,,,
0.3419,0.0142,1.1174,,,,,
0.2374,0.0149,1.1852,,,,,
0.224,0.0132,1.0063,,,,,
0.2183,0.0125,1.0746,,,,,
0.2246,0.0333,0.9244,,,,,
0.359,0.041,1.1389,,,,,
0.2981,0.0358,1.4142,,,,,
0.2566,0.0344,0.9585,,,,,
0.2269,0.033,0.9303,,,,,
0.224,0.0333,0.9227,,,,,
0.2445,0.0417,1.3688,,,,,
0.3315,0.0154,1.0605,,,,,
0.28,0.0145,0.9752,,,,,
0.2148,0.0127,1.1605,,,,,
0.2173,0.0129,1.1088,,,,,
0.2892,0.0161,1.1146,,,,,
0.2551,0.0351,0.9611,,,,,
0.2369,0.0334,0.9238,,,,,
0.2252,0.0335,0.908,,,,,
0.2573,0.0336,0.96,,,,,
0.2107,0.0125,0.9785,,,,,
0.228,0.0126,1.073,,,,,
0.2477,0.0195,0.9824,,,,,
0.22,0.0133,0.9821,,,,,
0.2248,0.0125,1.1334,,,,,
0.3284,0.0457,1.265,,,,,
0.2598,0.0148,1.0546,,,,,
,,,,,,,
0.266,0.015,1.2788,,,,,
0.259,0.0387,1.1835,,,,,
0.2296,0.0336,0.9356,,,,,
0.2514,0.0316,0.9111,,,,,
0.2508,0.0437,1.152,,,,,
0.3664,0.0198,1.5654,,,,,
0.2988,0.0174,1.2777,,,,,
0.372,0.016,1.1181,,,,,
0.2496,0.0142,0.9923,,,,,
0.2428,0.0346,1.0389,,,,,
0.2453,0.0349,1.0332,,,,,
0.2308,0.0341,1.0476,,,,,
0.2731,0.0351,1.0967,,,,,
0.2453,0.0336,0.931,,,,,
0.268,0.0522,1.516,,,,,
0.5552,0.0554,2.6365,,,,,
0.4138,0.0381,0.9568,,,,,
0.2597,0.014,0.985,,,,,
0.2855,0.0135,1.0243,,,,,
0.2173,0.0127,1.2374,,,,,
0.2166,0.0127,0.9754,,,,,
0.2643,0.0323,1.0528,,,,,
0.2581,0.0424,0.9844,,,,,
0.2908,0.0515,1.5342,,,,,
0.3656,0.0398,1.0957,,,,,
0.2195,0.0129,1.1997,,,,,
0.2349,0.0156,1.0225,,,,,
0.2132,0.0124,0.9731,,,,,
0.2069,0.0122,0.9836,,,,,
0.2221,0.0332,0.9269,,,,,
0.2498,0.0406,0.9777,,,,,
0.2314,0.0395,1.0154,,,,,
0.3297,0.0375,1.6036,,,,,
0.3497,0.016,1.2058,,,,,
0.2605,0.0156,1.065,,,,,
0.2291,0.0137,0.9777,,,,,
0.2181,0.0216,0.9767,,,,,
0.2477,0.0431,1.2865,,,,,
0.2521,0.0501,0.9545,,,,,
0.2241,0.0335,1.0054,,,,,
0.2614,0.0356,0.9032,,,,,
0.3,0.0184,1.3117,,,,,
0.3186,0.0165,1.1042,,,,,
0.2461,0.0125,1.2377,,,,,
0.2544,0.015,1.1505,,,,,
0.2895,0.0147,1.1534,,,,,
0.2194,0.0131,0.9682,,,,,
0.2294,0.015,0.9833,,,,,
0.2104,0.0126,0.9675,,,,,
0.3469,0.0349,0.821,,,,,
0.2581,0.0424,1.0101,,,,,
0.2848,0.0362,0.985,,,,,
0.238,0.0343,0.9467,,,,,
0.2379,0.0404,0.9694,,,,,
0.2107,0.0125,1.1915,,,,,
0.2475,0.0149,1.3686,,,,,
0.227,0.0137,1.0057,,,,,
0.2396,0.0352,0.946,,,,,
0.2248,0.0336,0.9449,,,,,
0.2497,0.0427,0.9273,,,,,
0.5341,0.0584,1.5426,,,,,
0.4308,0.0388,1.0687,,,,,
0.2362,0.0349,0.9372,,,,,
0.228,0.0338,0.9316,,,,,
0.4494,0.0428,0.9039,,,,,
0.2963,0.0195,1.1062,,,,,
0.2378,0.0136,1.2792,,,,,
0.2567,0.014,1.0018,,,,,
0.2751,0.0221,1.703,,,,,
0.5582,0.0531,1.1811,,,,,
0.3045,0.0362,0.9947,,,,,
0.2335,0.0339,0.9378,,,,,
0.2566,0.0162,0.9854,,,,,
0.261,0.012,1.083,,,,,
0.2341,0.0126,0.9819,,,,,
0.2159,0.0121,1.0448,,,,,
0.2452,0.0134,1.3087,,,,,
0.2137,0.0418,1.1351,,,,,
0.2892,0.0155,1.1617,,,,,
0.2404,0.0141,1.0071,,,,,
0.2147,0.0126,0.9763,,,,,
0.2511,0.0353,1.141,,,,,
0.2931,0.0368,1.2087,,,,,
0.2411,0.0346,1.0311,,,,,
0.2293,0.0339,1.1783,,,,,
0.2202,0.013,1.3199,,,,,
0.3652,0.0222,1.663,,,,,
0.4094,0.0197,1.491,,,,,
0.3194,0.0172,1.4525,,,,,
0.2592,0.0359,1.0532,,,,,
0.2839,0.0362,0.931,,,,,
0.2299,0.0342,1.1119,,,,,
0.2368,0.0344,0.9567,,,,,
0.2419,0.0131,0.9784,,,,,
0.2199,0.0121,1.1899,,,,,
0.3289,0.0536,1.378,,,,,
0.3212,0.0165,1.0845,,,,,
0.2464,0.0334,1.0419,,,,,
0.2552,0.0346,0.9592,,,,,
0.2683,0.0421,1.0092,,,,,
0.2536,0.0427,0.9371,,,,,
0.208,0.0123,0.9752,,,,,
0.2121,0.0122,1.1244,,,,,
0.2274,0.0126,1.0321,,,,,
0.2224,0.0115,1.0888,,,,,
0.3195,0.0379,1.4482,,,,,
0.4023,0.0546,1.0973,,,,,
0.2592,0.0355,0.9372,,,,,
0.2701,0.0171,1.0442,,,,,
0.2377,0.035,0.9324,,,,,
0.2233,0.0334,0.9357,,,,,
0.2228,0.0148,1.0092,,,,,
0.2459,0.0349,1.101,,,,,
0.2115,0.0128,1.0052,,,,,
0.2878,0.0505,1.2024,,,,,
0.2594,0.0146,1.0712,,,,,
0.236,0.0144,1.286,,,,,
0.304,0.0374,1.0404,,,,,
0.2498,0.036,0.9452,,,,,
0.2309,0.0368,0.9286,,,,,
0.2623,0.0161,0.9908,,,,,
0.2298,0.0121,0.9536,,,,,
0.2298,0.0123,1.0483,,,,,
0.2374,0.0122,1.041,,,,,
0.2931,0.0223,1.1395,,,,,
0.2522,0.0145,0.9813,,,,,
0.206,0.012,0.9732,,,,,
0.2039,0.0119,1.1618,,,,,
0.2691,0.0432,1.2368,,,,,
0.2423,0.0341,0.9599,,,,,
0.2675,0.0338,1.1975,,,,,
0.2401,0.0347,0.8968,,,,,
0.2272,0.0372,0.9503,,,,,
0.2249,0.0205,1.2658,,,,,
0.328,0.0177,1.6229,,,,,
0.2221,0.013,1.0811,,,,,
0.2313,0.0133,1.0239,,,,,
0.241,0.0345,1.1211,,,,,
0.3264,0.0186,1.6353,,,,,
0.4347,0.0573,1.4581,,,,,
0.4235,0.0657,1.6897,,,,,
0.4211,0.0633,1.586,,,,,
0.4172,0.0426,1.1863,,,,,
0.2859,0.0362,1.0511,,,,,
0.2791,0.0351,1.1272,,,,,
0.3524,0.0543,1.1571,,,,,
0.2406,0.0142,1.542,,,,,
0.4149,0.0224,1.5465,,,,,
0.3128,0.0489,2.3138,,,,,
0.4905,0.0517,1.3207,,,,,
0.367,0.0476,1.2384,,,,,
0.3444,0.0507,1.1862,,,,,
0.3626,0.0499,1.1042,,,,,
0.2783,0.0154,1.1956,,,,,
0.2411,0.0142,1.1275,,,,,
0.2457,0.0153,1.5781,,,,,
0.3195,0.0461,1.2767,,,,,
0.2922,0.0344,0.9777,,,,,
0.2375,0.0327,0.9661,,,,,
0.2511,0.035,1.0806,,,,,
0.2423,0.0142,1.0227,,,,,
0.2348,0.0437,1.0011,,,,,
0.218,0.0126,0.9883,,,,,
0.2048,0.0123,0.9576,,,,,
0.2173,0.0116,0.9833,,,,,
0.5153,0.07,1.4615,,,,,
0.4225,0.0201,1.7169,,,,,
0.2873,0.0363,1.0419,,,,,
0.2669,0.0354,1.2438,,,,,
0.219,0.0129,0.981,,,,,
0.2136,0.0123,1.0084,,,,,
0.2171,0.0129,1.0383,,,,,
0.2088,0.0122,0.9745,,,,,
0.2061,0.0124,1.0155,,,,,
0.2562,0.02,1.2967,,,,,
0.2535,0.0145,1.4597,,,,,
0.4489,0.0179,1.3069,,,,,
0.3679,0.0394,1.165,,,,,
0.3537,0.0378,1.1469,,,,,
0.2657,0.015,1.1009,,,,,
0.2224,0.0142,1.0531,,,,,
0.2249,0.0136,1.0672,,,,,
0.2546,0.0481,1.1666,,,,,
0.2809,0.0156,1.1366,,,,,
0.2327,0.0135,0.9855,,,,,
0.3296,0.0382,1.0233,,,,,
0.3633,0.0178,1.6571,,,,,
0.2518,0.0393,0.9466,,,,,
0.2271,0.0338,0.9794,,,,,
0.2478,0.042,0.9261,,,,,
0.2341,0.0313,0.9462,,,,,
0.2597,0.0425,1.1871,,,,,
0.3495,0.0197,1.2887,,,,,
0.2535,0.0143,1.0438,,,,,
0.2112,0.0127,0.9981,,,,,
0.2384,0.0511,1.2282,,,,,
0.3233,0.0254,1.5637,,,,,
0.3464,0.0534,1.2572,,,,,
0.4002,0.0385,1.3636,,,,,
0.3267,0.018,1.9171,,,,,
0.3886,0.0402,1.3011,,,,,
0.3283,0.0168,1.1951,,,,,
0.2906,0.0163,1.1695,,,,,
0.2839,0.0388,1.2841,,,,,
0.436,0.0579,1.7124,,,,,
0.347,0.0178,1.2074,,,,,
0.2874,0.0166,1.2726,,,,,
0.4278,0.0483,1.3863,,,,,
0.3385,0.0183,1.2346,,,,,
0.3461,0.0429,1.1541,,,,,
0.3287,0.0205,1.229,,,,,
0.3912,0.0546,1.0778,,,,,
0.361,0.057,1.1856,,,,,
0.3565,0.0203,1.2219,,,,,
0.3191,0.0194,1.3296,,,,,
0.4372,0.0492,1.8449,,,,,
0.3307,0.0181,1.0804,,,,,
0.2828,0.0401,0.9497,,,,,
0.2532,0.0348,1.0275,,,,,
0.2432,0.0355,1.0556,,,,,
0.2617,0.0339,0.9853,,,,,
0.2405,0.0182,1.2207,,,,,
0.3313,0.023,2.0434,,,,,
0.5,0.026,1.3175,,,,,
0.2516,0.0148,1.0993,,,,,
0.2548,0.0354,0.9509,,,,,
0.2372,0.0147,1.1223,,,,,
0.299,0.0358,1.026,,,,,
0.2916,0.038,0.9571,,,,,
0.221,0.0136,1.0225,,,,,
0.2288,0.014,1.0368,,,,,
0.2337,0.0143,1.6374,,,,,
0.506,0.0552,1.4718,,,,,
0.3612,0.0383,1.1983,,,,,
0.2951,0.0147,1.0553,,,,,
0.2816,0.0365,0.954,,,,,
0.2412,0.0342,0.9561,,,,,
0.2318,0.0341,0.9591,,,,,
0.2404,0.0331,1.1882,,,,,
0.2759,0.0351,0.9904,,,,,
0.3467,0.0492,1.8345,,,,,
0.3546,0.0466,1.672,,,,,
0.2945,0.017,1.0763,,,,,
0.2178,0.0127,0.9979,,,,,
0.2136,0.0123,0.961,,,,,
0.2306,0.0322,1.037,,,,,
0.2661,0.0419,0.904,,,,,
0.2335,0.0314,0.9154,,,,,
0.2609,0.0148,1.7045,,,,,
0.6313,0.0254,1.1191,,,,,
0.2564,0.021,1.2416,,,,,
0.2764,0.0157,1.1357,,,,,
0.2398,0.0133,1.0572,,,,,
0.2271,0.0134,0.9766,,,,,
0.2137,0.0179,1.0299,,,,,
0.2162,0.0124,0.9529,,,,,
0.2074,0.0118,0.9649,,,,,
0.2218,0.0331,1.203,,,,,
0.3335,0.0541,1.3549,,,,,
0.2795,0.036,0.9844,,,,,
0.2287,0.0337,1.0257,,,,,
0.2194,0.0134,1.653,,,,,
0.2239,0.0134,1.0781,,,,,
0.2213,0.0329,1.0162,,,,,
0.204,0.0122,0.9758,,,,,
0.2074,0.012,0.9771,,,,,
0.2253,0.012,1.1941,,,,,
0.3638,0.0473,1.6259,,,,,
0.4651,0.0216,1.8063,,,,,
0.5298,0.0281,8.9938,,,,,
0.6252,0.0323,10.0953,,,,,
0.6028,0.0572,2.8487,,,,,
0.5035,0.0517,2.6459,,,,,
0.6643,0.0589,1.911,,,,,
0.4405,0.0562,1.7167,,,,,
